GameID,MostPlayedRank,PeakPlayers,AllTimePeak,Date
730,1,1250645,1818773,2024-08-07
570,2,668302,1295114,2024-08-07
2923300,3,410819,917272,2024-08-07
1172470,4,199465,624473,2024-08-07
218,5,187997,221857,2024-08-07
2139460,6,159376,231668,2024-08-07
1245620,7,122637,953426,2024-08-07
1203220,8,283359,385770,2024-08-07
271590,9,164505,364548,2024-08-07
431960,10,115353,150375,2024-08-07
1938090,11,84977,491670,2024-08-07
252490,12,132936,245243,2024-08-07
440,13,97050,253997,2024-08-07
238960,14,130329,229337,2024-08-07
1086940,15,86600,875343,2024-08-07
413150,16,103137,236614,2024-08-07
2074920,17,89981,264860,2024-08-07
1085660,18,63979,316750,2024-08-07
251570,19,89372,125419,2024-08-07
359550,20,63990,201933,2024-08-07
553850,21,62819,458709,2024-08-07
381210,22,60033,105093,2024-08-07
236390,23,76671,121318,2024-08-07
230410,24,54767,189837,2024-08-07
289070,25,57571,162657,2024-08-07
39210,26,44199,95150,2024-08-07
2357570,27,45548,75608,2024-08-07
438100,28,34346,52956,2024-08-07
2195250,29,60854,107359,2024-08-07
550,30,31309,162399,2024-08-07
105600,31,38235,489886,2024-08-07
1222670,32,43567,96328,2024-08-07
2977660,33,29650,90669,2024-08-07
1281930,34,43097,47602,2024-08-07
2252570,35,62105,89478,2024-08-07
394360,36,47527,78108,2024-08-07
304930,37,31123,112703,2024-08-07
322330,38,46946,115925,2024-08-07
1174180,39,37856,77655,2024-08-07
1623730,40,42139,2101867,2024-08-07
221100,41,49991,73418,2024-08-07
1366800,42,32062,33229,2024-08-07
108600,43,28019,65505,2024-08-07
2016590,44,25241,57164,2024-08-07
582010,45,47326,334684,2024-08-07
346110,46,35606,248405,2024-08-07
1782210,47,59734,75967,2024-08-07
294100,48,24925,62257,2024-08-07
578080,49,607669,3257248,2024-08-07
1091500,50,27365,1054388,2024-08-07
275850,51,27194,212613,2024-08-07
3047030,52,35614,36348,2024-08-07
377160,53,25946,472962,2024-08-07
1623660,54,17371,97173,2024-08-07
4000,55,33705,73863,2024-08-07
252950,56,27181,147632,2024-08-07
960090,57,21673,53943,2024-08-07
436150,58,33339,47136,2024-08-07
489830,59,22818,69906,2024-08-07
1449850,60,25809,262689,2024-08-07
1599340,61,24169,1325305,2024-08-07
2448970,62,26346,39325,2024-08-07
2344520,63,15711,39782,2024-08-07
480,64,43013,102705,2024-08-07
892970,65,26922,502387,2024-08-07
218620,66,20948,247709,2024-08-07
261550,67,26553,248216,2024-08-07
1966720,68,15536,240817,2024-08-07
739630,69,25529,112717,2024-08-07
582660,70,17318,60395,2024-08-07
250900,71,19930,70701,2024-08-07
1238810,72,33023,116104,2024-08-07
813780,73,17829,38725,2024-08-07
1142710,74,21756,166754,2024-08-07
646570,75,16905,33086,2024-08-07
232090,76,12421,69987,2024-08-07
1158310,77,19953,98872,2024-08-07
1364780,78,27348,70573,2024-08-07
8930,79,17073,91363,2024-08-07
548430,80,21230,54160,2024-08-07
2073850,81,13987,242619,2024-08-07
513710,82,19980,68322,2024-08-07
322170,83,18163,88346,2024-08-07
227300,84,38962,69754,2024-08-07
629520,85,17471,21920,2024-08-07
2399830,86,14056,98047,2024-08-07
1454400,87,11582,67867,2024-08-07
2338770,88,17527,30363,2024-08-07
1248130,89,36073,105636,2024-08-07
281990,90,13051,68602,2024-08-07
236850,91,17498,48165,2024-08-07
427520,92,15780,34700,2024-08-07
2709440,93,18538,18538,2024-08-07
386360,94,11105,31169,2024-08-07
2349820,95,12963,37249,2024-08-07
291550,96,13925,34816,2024-08-07
284160,97,18055,26844,2024-08-07
292030,98,21566,103329,2024-08-07
1920960,99,12278,85551,2024-08-07
216150,100,8934,13850,2024-08-07
594650,101,19205,45091,2024-08-07
1905180,102,20080,20080,2024-08-07
2426960,103,14022,22281,2024-08-07
306130,104,14249,49234,2024-08-07
107410,105,14901,56679,2024-08-07
1151340,106,12996,73368,2024-08-07
3076520,107,8060,8563,2024-08-07
1238840,108,17519,53714,2024-08-07
457140,109,13204,27486,2024-08-07
311210,110,8800,63681,2024-08-07
2567870,111,15252,94480,2024-08-07
393380,112,15712,35151,2024-08-07
766570,113,16035,24544,2024-08-07
270880,114,9315,19153,2024-08-07
240,115,15709,100056,2024-08-07
1517290,116,13283,107376,2024-08-07
1973530,117,8769,38950,2024-08-07
255710,118,12004,60386,2024-08-07
2670630,119,10021,51363,2024-08-07
1325860,120,15596,16688,2024-08-07
632360,121,8053,71548,2024-08-07
1172620,122,14978,66906,2024-08-07
1778820,123,8790,49977,2024-08-07
761890,124,12243,27227,2024-08-07
1293830,125,17182,75689,2024-08-07
814380,126,11307,125315,2024-08-07
365670,127,10057,10654,2024-08-07
2526380,128,9203,9914,2024-08-07
1818450,129,24146,38437,2024-08-07
2141910,130,8188,12058,2024-08-07
1997040,131,11406,18967,2024-08-07
1551360,132,13937,81096,2024-08-07
1049590,133,19599,52853,2024-08-07
2379780,134,7304,37977,2024-08-07
529340,135,10095,70100,2024-08-07
1466860,136,13244,73928,2024-08-07
526870,137,11175,34238,2024-08-07
714010,138,12984,14592,2024-08-07
945360,139,8605,447476,2024-08-07
1283970,140,8282,8588,2024-08-07
1476970,141,7513,13048,2024-08-07
2707930,142,8809,12607,2024-08-07
1144200,143,7751,55174,2024-08-07
244210,144,13250,19661,2024-08-07
1329410,145,15249,39075,2024-08-07
3016800,146,10488,10488,2024-08-07
1687950,147,9112,35474,2024-08-07
286160,148,6856,37198,2024-08-07
1203620,149,9668,160405,2024-08-07
1812620,150,7093,8794,2024-08-07
1665460,151,9859,21316,2024-08-07
1446780,152,11478,231360,2024-08-07
2291060,153,10750,18641,2024-08-07
552990,154,9449,411338,2024-08-07
376210,155,7186,11973,2024-08-07
1326470,156,9734,414257,2024-08-07
367520,157,6995,20324,2024-08-07
949230,158,8635,104697,2024-08-07
2142790,159,6163,6163,2024-08-07
1267910,160,6072,11867,2024-08-07
10,161,14213,319586,2024-08-07
374320,162,7181,129975,2024-08-07
648800,163,9940,101096,2024-08-07
1904540,164,9461,83715,2024-08-07
990080,165,9110,879308,2024-08-07
1716740,166,6700,330723,2024-08-07
700330,167,9049,13908,2024-08-07
1818750,168,4946,153433,2024-08-07
976730,169,5005,161024,2024-08-07
1604030,170,7013,150645,2024-08-07
1158160,171,6760,15418,2024-08-07
431730,172,4919,5165,2024-08-07
1118200,173,7287,17015,2024-08-07
686810,174,6466,18280,2024-08-07
1250410,175,7749,61829,2024-08-07
440900,176,6870,53402,2024-08-07
22380,177,4751,51038,2024-08-07
2646460,178,7852,46833,2024-08-07
1237970,179,4806,27631,2024-08-07
233860,180,6493,10971,2024-08-07
2215430,181,6233,77154,2024-08-07
1240440,182,4426,272586,2024-08-07
899770,183,6977,264708,2024-08-07
262060,184,5610,20064,2024-08-07
304390,185,5002,225831,2024-08-07
2050650,186,5544,168191,2024-08-07
444200,187,14113,56669,2024-08-07
1868140,188,6478,98480,2024-08-07
444090,189,4864,60743,2024-08-07
779340,190,7067,192298,2024-08-07
282070,191,5860,9503,2024-08-07
1145360,192,4882,54240,2024-08-07
2855560,193,9064,9508,2024-08-07
1468810,194,6439,184171,2024-08-07
1286830,195,5493,34210,2024-08-07
1432860,196,4087,12706,2024-08-07
1147690,197,3915,8032,2024-08-07
3590,198,4548,16225,2024-08-07
1384160,199,3642,31156,2024-08-07
2321470,200,5760,56943,2024-08-07
1909840,201,6340,6340,2024-08-07
49520,202,4030,124678,2024-08-07
933110,203,5004,20146,2024-08-07
1361210,204,4223,108395,2024-08-07
242760,205,6646,78097,2024-08-07
244850,206,5581,23888,2024-08-07
1426210,207,13625,32685,2024-08-07
812140,208,6577,62069,2024-08-07
264710,209,4962,51156,2024-08-07
1919590,210,5814,59006,2024-08-07
48700,211,5610,33054,2024-08-07
977400,212,4063,7340,2024-08-07
1794680,213,4110,77061,2024-08-07
1922560,214,3458,9670,2024-08-07
1659040,215,5347,9043,2024-08-07
1258080,216,4850,7990,2024-08-07
2881650,217,4476,204439,2024-08-07
1063730,218,3973,913634,2024-08-07
1942280,219,5505,32216,2024-08-07
268500,220,4133,133022,2024-08-07
435150,221,5094,93701,2024-08-07
1009850,222,3460,5049,2024-08-07
1422450,223,4877,4877,2024-08-07
2471100,224,3587,4779,2024-08-07
214950,225,5778,118240,2024-08-07
1568590,226,18701,702845,2024-08-07
397540,227,3742,93820,2024-08-07
2849080,228,5294,21133,2024-08-07
2808930,229,4766,5211,2024-08-07
1973710,230,4752,20201,2024-08-07
627690,231,3325,18578,2024-08-07
1282100,232,4255,110856,2024-08-07
1447430,233,4712,11085,2024-08-07
1366540,234,4364,59815,2024-08-07
2445690,235,11288,20280,2024-08-07
2003310,236,4872,5338,2024-08-07
1328670,237,4177,59817,2024-08-07
1290000,238,3378,10512,2024-08-07
518790,239,5171,23612,2024-08-07
380600,240,5542,9926,2024-08-07
1284210,241,4317,8324,2024-08-07
655500,242,3287,3842,2024-08-07
239140,243,5004,45876,2024-08-07
962130,244,4152,32012,2024-08-07
985810,245,3982,79883,2024-08-07
1260320,246,5226,104174,2024-08-07
1145350,247,3054,103567,2024-08-07
1371580,248,3395,47654,2024-08-07
494840,249,6241,7201,2024-08-07
2325290,250,4042,8806,2024-08-07
1363080,251,4829,173178,2024-08-07
1062090,252,4188,12354,2024-08-07
877280,253,3987,6966,2024-08-07
2951630,254,4444,7980,2024-08-07
8500,255,3592,10627,2024-08-07
570940,256,3552,24501,2024-08-07
601510,257,3001,21520,2024-08-07
1304930,258,2701,36689,2024-08-07
1343400,259,3017,12569,2024-08-07
386180,260,4077,12170,2024-08-07
881100,261,3010,9256,2024-08-07
1677740,262,6391,43705,2024-08-07
1637320,263,3402,6883,2024-08-07
221380,264,3324,27927,2024-08-07
1201240,265,3872,8166,2024-08-07
2250040,266,3998,10040,2024-08-07
1184370,267,3508,46724,2024-08-07
2420110,268,4500,40462,2024-08-07
2051620,269,4625,5404,2024-08-07
323190,270,3882,29361,2024-08-07
231430,271,4676,164688,2024-08-07
1667400,272,2133,2712,2024-08-07
204360,273,2435,16013,2024-08-07
460930,274,3525,45704,2024-08-07
602960,275,3813,19655,2024-08-07
2161700,276,2754,45002,2024-08-07
208650,277,3100,27406,2024-08-07
504230,278,2993,7782,2024-08-07
4700,279,4231,8453,2024-08-07
993090,280,2948,4052,2024-08-07
1891700,281,2757,3387,2024-08-07
2066020,282,3267,18854,2024-08-07
534380,283,4404,274983,2024-08-07
392160,284,3752,15198,2024-08-07
644930,285,3530,22395,2024-08-07
379430,286,4226,96069,2024-08-07
1465360,287,4478,11145,2024-08-07
2552430,288,2433,11152,2024-08-07
703080,289,4526,38630,2024-08-07
356190,290,3295,68183,2024-08-07
1811260,291,4280,110878,2024-08-07
2231380,292,3162,14382,2024-08-07
359320,293,3327,28923,2024-08-07
568220,294,2653,7928,2024-08-07
12210,295,3228,11696,2024-08-07
671860,296,2831,87323,2024-08-07
471710,297,2692,7154,2024-08-07
2668080,298,3574,9964,2024-08-07
400040,299,3027,3533,2024-08-07
728880,300,6268,12716,2024-08-07
34330,301,3108,54115,2024-08-07
1284190,302,3291,28416,2024-08-07
1407200,303,4450,8024,2024-08-07
958260,304,3068,11284,2024-08-07
1824220,305,2308,16959,2024-08-07
2208920,306,3800,15679,2024-08-07
2186680,307,3236,45405,2024-08-07
2281730,308,3011,7141,2024-08-07
1874880,309,2983,12342,2024-08-07
1128810,310,2759,11716,2024-08-07
1787090,311,2654,3869,2024-08-07
588650,312,2842,14910,2024-08-07
505460,313,3159,11791,2024-08-07
1677280,314,3399,36646,2024-08-07
1189490,315,3209,26379,2024-08-07
2894940,316,2289,2709,2024-08-07
2078450,317,2719,2719,2024-08-07
784150,318,5343,8264,2024-08-07
872410,319,3386,16482,2024-08-07
1149460,320,2778,52501,2024-08-07
335300,321,2456,12106,2024-08-07
203770,322,2913,141439,2024-08-07
594570,323,3016,84920,2024-08-07
400750,324,3281,8831,2024-08-07
581320,325,2463,14606,2024-08-07
1222680,326,2675,86196,2024-08-07
1013320,327,2399,3343,2024-08-07
363970,328,2439,65882,2024-08-07
1971870,329,2232,38129,2024-08-07
1943950,330,5095,16529,2024-08-07
47890,331,2087,10505,2024-08-07
1569040,332,3466,88767,2024-08-07
1599600,333,1868,12460,2024-08-07
447040,334,2596,18138,2024-08-07
632470,335,2608,8081,2024-08-07
508440,336,2324,13674,2024-08-07
1588010,337,2123,3824,2024-08-07
1097150,338,1931,172213,2024-08-07
2140330,339,1892,9526,2024-08-07
787480,340,3113,4724,2024-08-07
1401590,341,2766,14314,2024-08-07
961200,342,1969,7339,2024-08-07
266840,343,2315,11074,2024-08-07
1229490,344,2214,28076,2024-08-07
1259420,345,2948,27450,2024-08-07
2427700,346,2698,36557,2024-08-07
219740,347,2496,16796,2024-08-07
220200,348,2193,19149,2024-08-07
1535560,349,1982,8951,2024-08-07
1313140,350,2249,61780,2024-08-07
2315690,351,1970,8789,2024-08-07
2524890,352,2328,25014,2024-08-07
835570,353,7715,19178,2024-08-07
495420,354,2412,22728,2024-08-07
2591280,355,5265,12066,2024-08-07
219990,356,2821,61458,2024-08-07
786520,357,2259,3747,2024-08-07
493340,358,2756,21971,2024-08-07
635260,359,2267,5369,2024-08-07
620,360,2604,98460,2024-08-07
1449690,361,2134,2236,2024-08-07
1593500,362,2361,73529,2024-08-07
268910,363,2250,19026,2024-08-07
287700,364,2042,91195,2024-08-07
